SK_ID_CURR,Type de prêt,Montant du crédit ($),Annuités ($),Montant du bien ($),Type de logement
360359,Cash loans,675000.0,49248.0,675000.0,House / apartment
360360,Cash loans,272520.0,21658.5,225000.0,House / apartment
360367,Cash loans,450000.0,19066.5,450000.0,With parents
360372,Cash loans,964575.0,31243.5,675000.0,House / apartment
360382,Cash loans,509400.0,32683.5,450000.0,House / apartment
360386,Cash loans,579942.0,33421.5,495000.0,House / apartment
360400,Cash loans,459000.0,21397.5,459000.0,House / apartment
360411,Cash loans,360000.0,17446.5,360000.0,House / apartment
360412,Cash loans,742500.0,24079.5,742500.0,House / apartment
360415,Cash loans,90000.0,6142.5,90000.0,House / apartment
360419,Cash loans,746280.0,54436.5,675000.0,House / apartment
360421,Cash loans,1572750.0,48946.5,1350000.0,House / apartment
360427,Cash loans,900000.0,57649.5,900000.0,House / apartment
360429,Cash loans,225000.0,17775.0,225000.0,House / apartment
360438,Cash loans,280170.0,29547.0,247500.0,House / apartment
360439,Cash loans,207000.0,16159.5,207000.0,House / apartment
360445,Cash loans,450000.0,24412.5,450000.0,House / apartment
360454,Cash loans,512446.5,40617.0,463500.0,House / apartment
360458,Cash loans,835164.0,42772.5,733500.0,House / apartment
360467,Cash loans,1777212.0,55291.5,1588500.0,House / apartment
360469,Cash loans,522927.0,26829.0,436500.0,House / apartment
360471,Cash loans,853056.0,32287.5,720000.0,House / apartment
360472,Cash loans,601470.0,25614.0,450000.0,House / apartment
360475,Cash loans,269982.0,27792.0,238500.0,House / apartment
360478,Cash loans,420588.0,33849.0,360000.0,House / apartment
360479,Cash loans,735804.0,27868.5,607500.0,House / apartment
360480,Cash loans,225000.0,12334.5,225000.0,House / apartment
360484,Cash loans,257292.0,10944.0,157500.0,House / apartment
360496,Cash loans,254700.0,21780.0,225000.0,House / apartment
360504,Cash loans,360000.0,25056.0,360000.0,House / apartment
360517,Cash loans,541323.0,27769.5,405000.0,House / apartment
360518,Cash loans,408330.0,18117.0,292500.0,House / apartment
360526,Cash loans,550980.0,43659.0,450000.0,House / apartment
360530,Cash loans,1350000.0,55714.5,1350000.0,House / apartment
360535,Cash loans,746280.0,54436.5,675000.0,House / apartment
360538,Cash loans,571486.5,25303.5,454500.0,House / apartment
360539,Cash loans,182448.0,19777.5,157500.0,House / apartment
360545,Cash loans,270000.0,17253.0,270000.0,House / apartment
360569,Cash loans,736479.0,59179.5,652500.0,House / apartment
360579,Cash loans,761872.5,70006.5,675000.0,With parents
360580,Cash loans,450000.0,21780.0,450000.0,House / apartment
360611,Cash loans,323460.0,25029.0,270000.0,House / apartment
360612,Cash loans,247500.0,25488.0,247500.0,House / apartment
360626,Cash loans,1125000.0,50314.5,1125000.0,House / apartment
360628,Cash loans,630000.0,48883.5,630000.0,House / apartment
360631,Cash loans,511249.5,26230.5,382500.0,House / apartment
360633,Cash loans,998010.0,77364.0,900000.0,House / apartment
360640,Cash loans,605439.0,32971.5,481500.0,House / apartment
360643,Cash loans,157500.0,12573.0,157500.0,House / apartment
360645,Cash loans,426933.0,43875.0,400500.0,House / apartment
360663,Cash loans,208512.0,22585.5,180000.0,House / apartment
360666,Cash loans,315000.0,16213.5,315000.0,House / apartment
360678,Cash loans,1024740.0,52321.5,900000.0,House / apartment
360683,Cash loans,195543.0,15579.0,148500.0,With parents
360707,Cash loans,625536.0,26500.5,540000.0,House / apartment
360715,Cash loans,792162.0,40576.5,630000.0,House / apartment
360723,Cash loans,586764.0,24795.0,405000.0,House / apartment
360727,Cash loans,1572750.0,50733.0,1350000.0,House / apartment
360733,Cash loans,454500.0,24786.0,454500.0,With parents
360746,Cash loans,345510.0,16749.0,247500.0,House / apartment
360759,Cash loans,450000.0,43969.5,450000.0,House / apartment
360767,Cash loans,573408.0,29277.0,495000.0,Municipal apartment
360769,Cash loans,513040.5,55381.5,472500.0,House / apartment
360770,Cash loans,403380.0,13905.0,243000.0,House / apartment
360779,Cash loans,450000.0,27531.0,450000.0,House / apartment
360791,Cash loans,536917.5,27544.5,463500.0,House / apartment
360792,Cash loans,765000.0,33696.0,765000.0,House / apartment
360801,Cash loans,312768.0,17955.0,270000.0,House / apartment
360812,Cash loans,360000.0,24187.5,360000.0,House / apartment
360814,Cash loans,155938.5,11218.5,126000.0,House / apartment
360828,Cash loans,143842.5,11362.5,118759.5,House / apartment
360830,Cash loans,675000.0,49117.5,675000.0,House / apartment
360837,Cash loans,446940.0,18918.0,292500.0,House / apartment
360838,Cash loans,260640.0,28197.0,225000.0,House / apartment
360844,Cash loans,849415.5,43501.5,697500.0,House / apartment
360860,Cash loans,269982.0,27792.0,238500.0,House / apartment
360864,Cash loans,45000.0,4846.5,45000.0,Municipal apartment
360871,Cash loans,254799.0,16411.5,193500.0,House / apartment
360872,Cash loans,278460.0,22455.0,225000.0,House / apartment
360877,Cash loans,521568.0,22054.5,360000.0,House / apartment
360880,Cash loans,599544.0,22729.5,495000.0,House / apartment
360881,Cash loans,1057266.0,44923.5,945000.0,House / apartment
360882,Cash loans,225171.0,14517.0,171000.0,House / apartment
360884,Cash loans,1125000.0,40540.5,1125000.0,House / apartment
360885,Cash loans,1392300.0,50139.0,1125000.0,House / apartment
360889,Cash loans,495000.0,26982.0,495000.0,House / apartment
360893,Cash loans,959017.5,52155.0,787500.0,House / apartment
360898,Cash loans,659025.0,52200.0,562500.0,House / apartment
360933,Cash loans,312768.0,24709.5,270000.0,House / apartment
360941,Cash loans,781920.0,33259.5,675000.0,House / apartment
360942,Cash loans,148500.0,15723.0,148500.0,House / apartment
360943,Cash loans,1226700.0,39703.5,900000.0,House / apartment
360960,Cash loans,182448.0,19287.0,157500.0,House / apartment
360973,Cash loans,759195.0,60111.0,648000.0,With parents
360979,Cash loans,479700.0,50503.5,450000.0,House / apartment
360987,Cash loans,615888.0,73224.0,585000.0,House / apartment
360988,Cash loans,1447452.0,46822.5,1116000.0,House / apartment
360999,Cash loans,296280.0,23539.5,225000.0,House / apartment
361001,Cash loans,1001133.0,97659.0,963000.0,House / apartment
361005,Cash loans,817560.0,29362.5,675000.0,House / apartment
361007,Cash loans,682560.0,22149.0,540000.0,House / apartment
361024,Cash loans,746280.0,47821.5,675000.0,House / apartment
361028,Cash loans,338832.0,21784.5,292500.0,Rented apartment
361051,Cash loans,983160.0,62964.0,900000.0,House / apartment
361072,Cash loans,983160.0,60277.5,900000.0,House / apartment
361086,Cash loans,848745.0,46174.5,675000.0,House / apartment
361093,Cash loans,238500.0,18972.0,238500.0,With parents
361098,Cash loans,315000.0,16213.5,315000.0,House / apartment
361124,Cash loans,296280.0,23539.5,225000.0,House / apartment
361130,Cash loans,323460.0,25159.5,270000.0,House / apartment
361132,Cash loans,49752.0,5220.0,45000.0,With parents
361133,Cash loans,376920.0,16600.5,270000.0,House / apartment
361135,Cash loans,296280.0,15124.5,225000.0,House / apartment
361148,Cash loans,1024740.0,49428.0,900000.0,House / apartment
361150,Cash loans,900000.0,43429.5,900000.0,House / apartment
361152,Cash loans,315000.0,25254.0,315000.0,House / apartment
361154,Cash loans,127350.0,10057.5,112500.0,Municipal apartment
361158,Cash loans,900000.0,29164.5,900000.0,House / apartment
361171,Cash loans,488934.0,39330.0,418500.0,House / apartment
361175,Cash loans,1057266.0,44923.5,945000.0,House / apartment
361177,Cash loans,296280.0,17136.0,225000.0,House / apartment
361195,Cash loans,695970.0,37885.5,553500.0,House / apartment
361200,Cash loans,900000.0,45954.0,900000.0,With parents
361203,Cash loans,373270.5,29016.0,319500.0,House / apartment
361205,Cash loans,407520.0,26041.5,360000.0,House / apartment
361214,Cash loans,104256.0,10683.0,90000.0,House / apartment
361217,Cash loans,78192.0,9409.5,67500.0,House / apartment
361226,Cash loans,229500.0,24228.0,229500.0,House / apartment
361232,Cash loans,643500.0,20758.5,643500.0,House / apartment
361236,Cash loans,208512.0,15718.5,180000.0,House / apartment
361249,Cash loans,52128.0,5611.5,45000.0,House / apartment
361251,Cash loans,312768.0,24709.5,270000.0,House / apartment
361252,Cash loans,983160.0,58675.5,900000.0,House / apartment
361284,Cash loans,1024740.0,52321.5,900000.0,House / apartment
361289,Cash loans,1350000.0,55714.5,1350000.0,House / apartment
361297,Cash loans,1800000.0,123462.0,1800000.0,House / apartment
361304,Cash loans,882000.0,45031.5,882000.0,House / apartment
361311,Cash loans,450000.0,28890.0,450000.0,House / apartment
361334,Cash loans,792162.0,40576.5,630000.0,House / apartment
361339,Cash loans,1068624.0,38511.0,922500.0,House / apartment
361340,Cash loans,378000.0,38862.0,378000.0,House / apartment
361348,Cash loans,509400.0,40243.5,450000.0,House / apartment
361352,Cash loans,375408.0,24120.0,297000.0,House / apartment
361354,Cash loans,540000.0,58288.5,540000.0,House / apartment
361355,Cash loans,1024740.0,49428.0,900000.0,House / apartment
361370,Cash loans,265536.0,14535.0,180000.0,House / apartment
361390,Cash loans,225000.0,17905.5,225000.0,House / apartment
361392,Cash loans,247275.0,21222.0,225000.0,With parents
361397,Cash loans,407520.0,26041.5,360000.0,House / apartment
361402,Cash loans,330804.0,12600.0,202500.0,House / apartment
361405,Cash loans,389844.0,19903.5,315000.0,House / apartment
361406,Cash loans,269982.0,26833.5,238500.0,House / apartment
361426,Cash loans,177768.0,11488.5,135000.0,House / apartment
361431,Cash loans,266652.0,13743.0,202500.0,House / apartment
361440,Cash loans,550489.5,20749.5,454500.0,House / apartment
361451,Cash loans,481176.0,24565.5,360000.0,House / apartment
361469,Cash loans,296280.0,18256.5,225000.0,Office apartment
361473,Cash loans,511920.0,21649.5,405000.0,House / apartment
361497,Cash loans,536917.5,23778.0,463500.0,House / apartment
361511,Cash loans,1354500.0,93033.0,1354500.0,House / apartment
361515,Cash loans,202500.0,21393.0,202500.0,House / apartment
361525,Cash loans,306000.0,15754.5,306000.0,House / apartment
361540,Cash loans,225000.0,9459.0,225000.0,House / apartment
361557,Cash loans,849415.5,43501.5,697500.0,House / apartment
361560,Cash loans,582804.0,29884.5,463500.0,House / apartment
361565,Cash loans,135000.0,10665.0,135000.0,House / apartment
361569,Cash loans,172021.5,11839.5,148500.0,House / apartment
361570,Cash loans,254700.0,20119.5,225000.0,House / apartment
361578,Cash loans,900000.0,39645.0,900000.0,House / apartment
361580,Cash loans,553500.0,28390.5,553500.0,House / apartment
361585,Cash loans,220500.0,9396.0,220500.0,House / apartment
361589,Cash loans,284031.0,13792.5,229500.0,House / apartment
361591,Cash loans,1156500.0,37305.0,1156500.0,House / apartment
361599,Cash loans,193500.0,12496.5,193500.0,House / apartment
361603,Cash loans,1800000.0,56002.5,1800000.0,House / apartment
361605,Cash loans,509400.0,34173.0,450000.0,House / apartment
361606,Cash loans,407520.0,32328.0,360000.0,House / apartment
361615,Cash loans,900000.0,57649.5,900000.0,Municipal apartment
361622,Cash loans,1624500.0,50553.0,1624500.0,House / apartment
361627,Cash loans,1125000.0,39105.0,1125000.0,House / apartment
361632,Cash loans,257391.0,26505.0,238500.0,House / apartment
361636,Cash loans,1024740.0,52452.0,900000.0,House / apartment
361637,Cash loans,260640.0,24034.5,225000.0,House / apartment
361638,Cash loans,585000.0,28143.0,585000.0,House / apartment
361639,Cash loans,296280.0,18256.5,225000.0,House / apartment
361651,Cash loans,547272.0,35104.5,495000.0,House / apartment
361662,Cash loans,451102.5,23161.5,337500.0,House / apartment
361684,Cash loans,296280.0,13050.0,225000.0,House / apartment
361693,Cash loans,1475154.0,61006.5,1377000.0,House / apartment
361697,Cash loans,455040.0,19129.5,360000.0,House / apartment
361710,Cash loans,675000.0,24376.5,675000.0,Municipal apartment
361713,Cash loans,256743.0,13126.5,194976.0,House / apartment
361729,Cash loans,539100.0,27652.5,450000.0,House / apartment
361785,Cash loans,52128.0,5602.5,45000.0,House / apartment
361796,Cash loans,1318500.0,42534.0,1318500.0,House / apartment
361805,Cash loans,260640.0,26838.0,225000.0,House / apartment
361811,Cash loans,599778.0,25542.0,477000.0,House / apartment
361812,Cash loans,260640.0,26838.0,225000.0,House / apartment
361819,Cash loans,112500.0,13482.0,112500.0,House / apartment
361828,Cash loans,239476.5,18036.0,193500.0,House / apartment
361833,Cash loans,52128.0,5472.0,45000.0,House / apartment
361836,Cash loans,290088.0,18535.5,229500.0,House / apartment
361839,Cash loans,848745.0,43465.5,675000.0,House / apartment
361855,Cash loans,1170000.0,49702.5,1170000.0,House / apartment
361866,Cash loans,601470.0,30838.5,450000.0,House / apartment
361870,Cash loans,225000.0,11619.0,225000.0,House / apartment
361873,Cash loans,119893.5,11857.5,103500.0,House / apartment
361885,Cash loans,149256.0,15799.5,135000.0,Rented apartment
361896,Cash loans,320922.0,33826.5,283500.0,House / apartment
361913,Cash loans,855000.0,43785.0,855000.0,House / apartment
361919,Cash loans,610483.5,23143.5,454500.0,House / apartment
361932,Cash loans,630000.0,30307.5,630000.0,House / apartment
361933,Cash loans,539100.0,27652.5,450000.0,House / apartment
361935,Cash loans,318528.0,17914.5,252000.0,House / apartment
361939,Cash loans,452844.0,23251.5,378000.0,House / apartment
361946,Cash loans,537471.0,53289.0,495000.0,House / apartment
361947,Cash loans,630000.0,32166.0,630000.0,House / apartment
361949,Cash loans,540000.0,39424.5,540000.0,House / apartment
361951,Cash loans,630000.0,32296.5,630000.0,House / apartment
361962,Cash loans,260640.0,27499.5,225000.0,House / apartment
361972,Cash loans,611950.5,48478.5,553500.0,House / apartment
361975,Cash loans,162000.0,10039.5,162000.0,House / apartment
361989,Cash loans,536917.5,27544.5,463500.0,House / apartment
362004,Cash loans,550980.0,43659.0,450000.0,House / apartment
362012,Cash loans,199008.0,20389.5,180000.0,House / apartment
362014,Cash loans,291384.0,34708.5,270000.0,With parents
362016,Cash loans,119893.5,13689.0,103500.0,House / apartment
362028,Cash loans,174411.0,10800.0,144000.0,House / apartment
362033,Cash loans,1024740.0,52452.0,900000.0,House / apartment
362034,Cash loans,781920.0,37615.5,675000.0,House / apartment
362038,Cash loans,338157.0,12879.0,207000.0,House / apartment
362052,Cash loans,552555.0,28341.0,477000.0,House / apartment
362061,Cash loans,675000.0,53460.0,675000.0,House / apartment
362063,Cash loans,183784.5,16852.5,148500.0,House / apartment
362070,Cash loans,1635120.0,56965.5,1350000.0,House / apartment
362072,Cash loans,208957.5,22072.5,189000.0,House / apartment
362075,Cash loans,135531.0,14359.5,117000.0,House / apartment
362079,Cash loans,301464.0,23949.0,238500.0,House / apartment
362086,Cash loans,1024740.0,43546.5,900000.0,Municipal apartment
362091,Cash loans,463500.0,29749.5,463500.0,House / apartment
362094,Cash loans,90000.0,5751.0,90000.0,House / apartment
362101,Cash loans,135000.0,13833.0,135000.0,House / apartment
362112,Cash loans,1096020.0,56092.5,900000.0,House / apartment
362115,Cash loans,225000.0,17775.0,225000.0,House / apartment
362117,Cash loans,225000.0,14377.5,225000.0,House / apartment
362121,Cash loans,490374.0,38871.0,400500.0,House / apartment
362128,Cash loans,408330.0,20979.0,292500.0,House / apartment
362130,Cash loans,576000.0,23589.0,576000.0,House / apartment
362135,Cash loans,254700.0,21780.0,225000.0,House / apartment
362142,Cash loans,790830.0,62613.0,675000.0,House / apartment
362146,Cash loans,195543.0,15579.0,148500.0,House / apartment
362149,Cash loans,323460.0,24313.5,270000.0,House / apartment
362157,Cash loans,597024.0,35680.5,540000.0,House / apartment
362165,Cash loans,853200.0,27522.0,675000.0,House / apartment
362166,Cash loans,2013840.0,62640.0,1800000.0,House / apartment
362167,Cash loans,906660.0,34308.0,675000.0,House / apartment
362173,Cash loans,1963494.0,81162.0,1755000.0,House / apartment
362187,Cash loans,499500.0,18958.5,499500.0,House / apartment
362197,Cash loans,550489.5,20880.0,454500.0,House / apartment
362206,Cash loans,104256.0,11074.5,90000.0,Municipal apartment
362207,Cash loans,512446.5,37417.5,463500.0,House / apartment
362210,Cash loans,402214.5,25834.5,328500.0,House / apartment
362216,Cash loans,407520.0,29655.0,360000.0,House / apartment
362219,Cash loans,601470.0,30838.5,450000.0,House / apartment
362221,Cash loans,247500.0,26118.0,247500.0,With parents
362224,Cash loans,630000.0,22626.0,630000.0,House / apartment
362228,Cash loans,225000.0,23755.5,225000.0,House / apartment
362236,Cash loans,276277.5,17784.0,238500.0,House / apartment
362242,Cash loans,151173.0,15619.5,130500.0,House / apartment
362251,Cash loans,517500.0,31657.5,517500.0,With parents
362252,Cash loans,172021.5,18193.5,148500.0,House / apartment
362257,Cash loans,630000.0,32166.0,630000.0,House / apartment
362284,Cash loans,398151.0,45157.5,373500.0,House / apartment
362286,Cash loans,464877.0,33192.0,423000.0,House / apartment
362298,Cash loans,318528.0,20484.0,252000.0,With parents
362300,Cash loans,78192.0,9409.5,67500.0,House / apartment
362306,Cash loans,1057266.0,44923.5,945000.0,House / apartment
362308,Cash loans,451804.5,27769.5,369000.0,House / apartment
362315,Revolving loans,135000.0,6750.0,135000.0,House / apartment
362318,Cash loans,112500.0,11943.0,112500.0,With parents
362322,Cash loans,400392.0,42174.0,360000.0,House / apartment
362332,Cash loans,109008.0,7411.5,90000.0,House / apartment
362338,Cash loans,192874.5,23017.5,166500.0,House / apartment
362341,Cash loans,332946.0,17127.0,238500.0,House / apartment
362347,Cash loans,364896.0,28957.5,315000.0,House / apartment
362348,Cash loans,479700.0,51790.5,450000.0,House / apartment
362361,Cash loans,156384.0,14341.5,135000.0,House / apartment
362365,Cash loans,1125000.0,40540.5,1125000.0,House / apartment
362369,Cash loans,248760.0,29520.0,225000.0,House / apartment
362373,Cash loans,148500.0,10935.0,148500.0,With parents
362376,Cash loans,177768.0,11002.5,135000.0,With parents
362384,Cash loans,332946.0,14796.0,238500.0,House / apartment
362386,Cash loans,1047771.0,37633.5,904500.0,House / apartment
362387,Cash loans,601470.0,25483.5,450000.0,House / apartment
362389,Cash loans,645903.0,46066.5,598500.0,House / apartment
362393,Cash loans,225000.0,14508.0,225000.0,House / apartment
362412,Cash loans,286704.0,18450.0,247500.0,House / apartment
362420,Cash loans,225000.0,10822.5,225000.0,House / apartment
362426,Cash loans,450000.0,35685.0,450000.0,House / apartment
362432,Cash loans,234576.0,25393.5,202500.0,House / apartment
362445,Cash loans,440784.0,34825.5,360000.0,House / apartment
362450,Cash loans,900000.0,45954.0,900000.0,House / apartment
362452,Cash loans,109008.0,8608.5,90000.0,House / apartment
362465,Cash loans,74628.0,7969.5,67500.0,House / apartment
362468,Cash loans,332946.0,17127.0,238500.0,House / apartment
362474,Cash loans,431280.0,22149.0,360000.0,House / apartment
362484,Cash loans,766863.0,42948.0,702000.0,House / apartment
362487,Cash loans,695970.0,29614.5,553500.0,House / apartment
362512,Cash loans,52128.0,5611.5,45000.0,House / apartment
362530,Cash loans,675000.0,25578.0,675000.0,House / apartment
362531,Cash loans,1107900.0,35739.0,900000.0,House / apartment
362552,Revolving loans,180000.0,9000.0,180000.0,House / apartment
362555,Cash loans,312840.0,24844.5,247500.0,House / apartment
362556,Cash loans,1303200.0,46939.5,1125000.0,House / apartment
362563,Cash loans,573408.0,29407.5,495000.0,With parents
362572,Cash loans,398160.0,25600.5,315000.0,House / apartment
362579,Cash loans,398160.0,22986.0,315000.0,Municipal apartment
362580,Cash loans,450000.0,24412.5,450000.0,House / apartment
362597,Cash loans,174132.0,18751.5,157500.0,House / apartment
362635,Cash loans,502186.5,49801.5,477000.0,House / apartment
362637,Cash loans,315000.0,19399.5,315000.0,House / apartment
362641,Cash loans,339633.0,24282.0,283500.0,House / apartment
362652,Cash loans,329904.0,26194.5,261000.0,House / apartment
362657,Cash loans,49752.0,6034.5,45000.0,House / apartment
362660,Revolving loans,900000.0,45000.0,900000.0,House / apartment
362661,Cash loans,633730.5,26977.5,504000.0,House / apartment
362671,Cash loans,1757466.0,54679.5,1467000.0,House / apartment
362675,Cash loans,1706400.0,55174.5,1350000.0,House / apartment
362680,Cash loans,819792.0,41985.0,720000.0,House / apartment
362682,Cash loans,1057266.0,44923.5,945000.0,House / apartment
362685,Cash loans,151173.0,18067.5,130500.0,House / apartment
362697,Cash loans,67500.0,6916.5,67500.0,House / apartment
362700,Cash loans,413235.0,32647.5,337500.0,House / apartment
362702,Cash loans,1800000.0,56002.5,1800000.0,House / apartment
362705,Cash loans,177768.0,11488.5,135000.0,House / apartment
362707,Cash loans,550980.0,35343.0,450000.0,With parents
362710,Revolving loans,180000.0,9000.0,180000.0,House / apartment
362711,Cash loans,904500.0,32485.5,904500.0,House / apartment
362718,Cash loans,352422.0,27400.5,315000.0,House / apartment
362723,Cash loans,283500.0,13765.5,283500.0,House / apartment
362730,Cash loans,290088.0,19516.5,229500.0,House / apartment
362742,Cash loans,572292.0,21703.5,472500.0,House / apartment
362781,Cash loans,572292.0,20686.5,472500.0,House / apartment
362789,Revolving loans,135000.0,6750.0,135000.0,House / apartment
362790,Cash loans,407520.0,26172.0,360000.0,With parents
362795,Cash loans,450000.0,47385.0,450000.0,House / apartment
362799,Cash loans,527373.0,33831.0,477000.0,House / apartment
362800,Cash loans,393547.5,18931.5,328504.5,House / apartment
362803,Cash loans,274500.0,28953.0,274500.0,House / apartment
362808,Cash loans,172597.5,8433.0,117000.0,House / apartment
362814,Cash loans,1258650.0,53455.5,1125000.0,Office apartment
362820,Cash loans,431280.0,20875.5,360000.0,House / apartment
362826,Cash loans,1515415.5,47169.0,1354500.0,House / apartment
362831,Cash loans,817560.0,32953.5,675000.0,House / apartment
362833,Cash loans,328851.0,30289.5,274500.0,House / apartment
362839,Cash loans,296505.0,27324.0,247500.0,House / apartment
362852,Cash loans,646389.0,33133.5,558000.0,With parents
362872,Cash loans,376920.0,16731.0,270000.0,House / apartment
362882,Cash loans,67765.5,8172.0,58500.0,House / apartment
362885,Cash loans,183780.0,7852.5,112500.0,House / apartment
362889,Cash loans,338832.0,21784.5,292500.0,House / apartment
362890,Cash loans,312840.0,24844.5,247500.0,With parents
362891,Cash loans,495000.0,25272.0,495000.0,House / apartment
362900,Cash loans,286704.0,19156.5,247500.0,House / apartment
362907,Cash loans,666675.0,52803.0,603000.0,House / apartment
362908,Cash loans,1094373.0,35433.0,913500.0,House / apartment
362953,Cash loans,208512.0,24876.0,180000.0,House / apartment
362967,Cash loans,440784.0,34956.0,360000.0,House / apartment
362982,Cash loans,78192.0,8140.5,67500.0,House / apartment
363015,Cash loans,1800000.0,55872.0,1800000.0,House / apartment
363027,Cash loans,585000.0,46219.5,585000.0,Municipal apartment
363035,Cash loans,850500.0,37593.0,850500.0,House / apartment
363039,Cash loans,431280.0,23526.0,360000.0,Municipal apartment
363045,Cash loans,905859.0,34281.0,702000.0,Municipal apartment
363048,Cash loans,177768.0,10872.0,135000.0,House / apartment
363057,Cash loans,848745.0,46174.5,675000.0,Municipal apartment
363059,Cash loans,207117.0,12019.5,171000.0,House / apartment
363063,Cash loans,539100.0,25933.5,450000.0,House / apartment
363080,Cash loans,289597.5,13932.0,234000.0,House / apartment
363082,Cash loans,577413.0,29610.0,432000.0,Rented apartment
363090,Cash loans,790830.0,62613.0,675000.0,House / apartment
363094,Cash loans,238500.0,17959.5,238500.0,House / apartment
363106,Cash loans,682560.0,22149.0,540000.0,House / apartment
363114,Cash loans,459931.5,32836.5,418500.0,With parents
363118,Cash loans,341280.0,27094.5,270000.0,House / apartment
363121,Cash loans,900000.0,60147.0,900000.0,House / apartment
363128,Cash loans,781920.0,37615.5,675000.0,House / apartment
363136,Cash loans,532345.5,34150.5,481500.0,House / apartment
363141,Cash loans,202500.0,8919.0,202500.0,House / apartment
363142,Cash loans,270000.0,17383.5,270000.0,House / apartment
363147,Cash loans,90000.0,9220.5,90000.0,Rented apartment
363151,Cash loans,493204.5,25312.5,369000.0,House / apartment
363153,Cash loans,1061095.5,34357.5,778500.0,House / apartment
363158,Cash loans,180000.0,17802.0,180000.0,House / apartment
363171,Cash loans,941580.0,91728.0,900000.0,House / apartment
363174,Cash loans,301464.0,18571.5,238500.0,Co-op apartment
363180,Cash loans,826398.0,33309.0,697500.0,House / apartment
363187,Cash loans,781920.0,34573.5,675000.0,House / apartment
363191,Cash loans,450000.0,28890.0,450000.0,House / apartment
363192,Cash loans,172021.5,20542.5,148500.0,House / apartment
363196,Cash loans,450000.0,23107.5,450000.0,House / apartment
363199,Cash loans,1350000.0,43551.0,1350000.0,House / apartment
363209,Cash loans,500211.0,34942.5,463500.0,House / apartment
363210,Cash loans,675000.0,21775.5,675000.0,Rented apartment
363212,Cash loans,450000.0,35554.5,450000.0,With parents
363227,Cash loans,558855.0,35842.5,477000.0,House / apartment
363231,Cash loans,1515415.5,47169.0,1354500.0,House / apartment
363232,Cash loans,320040.0,13581.0,225000.0,House / apartment
363243,Cash loans,860377.5,44059.5,706500.0,House / apartment
363253,Cash loans,540000.0,20488.5,540000.0,House / apartment
363285,Cash loans,725328.0,27472.5,540000.0,Co-op apartment
363299,Cash loans,1871280.0,180576.0,1800000.0,House / apartment
363310,Cash loans,539100.0,27522.0,450000.0,House / apartment
363311,Cash loans,735579.0,37687.5,585000.0,House / apartment
363316,Cash loans,481176.0,24565.5,360000.0,House / apartment
363322,Cash loans,375408.0,29790.0,297000.0,With parents
363329,Cash loans,1504075.5,62203.5,1404000.0,House / apartment
363331,Cash loans,632664.0,35455.5,540000.0,House / apartment
363334,Cash loans,312840.0,24844.5,247500.0,House / apartment
363339,Cash loans,260640.0,26838.0,225000.0,House / apartment
363340,Cash loans,790830.0,62482.5,675000.0,House / apartment
363341,Cash loans,90000.0,4594.5,90000.0,House / apartment
363343,Cash loans,323014.5,15538.5,261000.0,House / apartment
363347,Cash loans,144801.0,11335.5,117000.0,House / apartment
363350,Cash loans,500211.0,34812.0,463500.0,House / apartment
363377,Cash loans,407520.0,26041.5,360000.0,With parents
363379,Cash loans,1024740.0,52452.0,900000.0,House / apartment
363382,Cash loans,301401.0,12798.0,184500.0,House / apartment
363386,Cash loans,1066320.0,38430.0,900000.0,House / apartment
363387,Cash loans,472500.0,15241.5,472500.0,House / apartment
363388,Cash loans,145957.5,15457.5,126000.0,House / apartment
363391,Cash loans,625680.0,20313.0,495000.0,House / apartment
363394,Cash loans,225000.0,23755.5,225000.0,House / apartment
363397,Cash loans,360000.0,28863.0,360000.0,House / apartment
363405,Cash loans,450000.0,27661.5,450000.0,House / apartment
363422,Cash loans,295776.0,17109.0,234000.0,House / apartment
363427,Cash loans,156384.0,17815.5,135000.0,House / apartment
363455,Cash loans,544500.0,26325.0,544500.0,House / apartment
363467,Cash loans,312768.0,16978.5,270000.0,House / apartment
363493,Cash loans,450000.0,23107.5,450000.0,House / apartment
363508,Cash loans,539100.0,27652.5,450000.0,House / apartment
363514,Cash loans,550980.0,43659.0,450000.0,House / apartment
363525,Cash loans,280170.0,29547.0,247500.0,House / apartment
363530,Cash loans,465457.5,52771.5,418500.0,House / apartment
363531,Cash loans,562500.0,54927.0,562500.0,House / apartment
363538,Cash loans,1545624.0,63918.0,1381500.0,House / apartment
363539,Cash loans,725328.0,27472.5,540000.0,House / apartment
363542,Cash loans,450000.0,14647.5,450000.0,House / apartment
363543,Cash loans,250614.0,20223.0,202500.0,House / apartment
363551,Cash loans,746280.0,59094.0,675000.0,House / apartment
363568,Cash loans,275373.0,32679.0,225000.0,House / apartment
363576,Cash loans,148140.0,10908.0,112500.0,House / apartment
363580,Cash loans,202500.0,9868.5,202500.0,House / apartment
363582,Cash loans,558706.5,44923.5,495000.0,House / apartment
363598,Cash loans,794173.5,38335.5,697500.0,House / apartment
363601,Cash loans,1575000.0,54747.0,1575000.0,House / apartment
363611,Cash loans,389844.0,20034.0,315000.0,House / apartment
363612,Cash loans,594121.5,30465.0,472500.0,House / apartment
363618,Cash loans,965340.0,94171.5,900000.0,House / apartment
363623,Cash loans,790830.0,62613.0,675000.0,House / apartment
363624,Cash loans,445500.0,28471.5,445500.0,House / apartment
363642,Cash loans,149256.0,15421.5,135000.0,House / apartment
